time_s,vitesse_surface_m_s,ecart_type
0.03333333333333334,,
0.06666666666666668,,
0.1,1.4567172631217131,0.5544947383129446
0.13333333333333336,0.8377350416450299,0.0
0.16666666666666666,,
0.2,1.1043550153822819,0.06433756813285144
0.23333333333333334,1.125454664514077,0.3518687274845185
0.2666666666666667,1.0102917057661376,0.26259364430427035
0.3,0.9602083107326242,0.2480975656247524
0.3333333333333333,0.9936598018878993,0.23413489975601864
0.36666666666666664,1.0207840124139875,0.25109370827161814
0.4,0.9095901742119006,0.17237534190568277
0.4333333333333334,0.905111097397076,0.1759034832010864
0.4666666666666667,1.053169728609052,0.25599808768103843
0.5,1.0186463002674393,0.24052206604961487
0.5333333333333334,1.0683164325236227,0.30213115656052314
0.5666666666666667,1.0288342918079665,0.23220400939880165
0.6,1.329661611087573,0.4932431816483595
0.6333333333333333,0.9667471230885561,0.16790857008903357
0.6666666666666666,1.0357937269602426,0.2481605272112919
0.7000000000000001,1.0044630086437558,0.25804913443411137
0.7333333333333333,1.002593771058044,0.3071417238272479
0.7666666666666666,0.9439267981252761,0.3057055738940214
0.8,0.7951100552753688,0.28777011821346604
0.8333333333333334,0.8542833253669417,0.21703755724268023
0.8666666666666668,0.8030566605165542,0.22400580299266212
0.9,0.8189199949802822,0.08614035924701194
0.9333333333333333,0.8193289937503737,0.26821720922073095
0.9666666666666667,0.7704210267498522,0.15837147567950188
1.0,0.8327298912564639,0.2389785083735799
1.0333333333333332,0.7611832893594026,0.15279379288309286
1.0666666666666669,0.8236763338580573,0.2003278319673899
1.1,0.8432764221660545,0.21806952828589804
1.1333333333333333,0.8380230049816371,0.23501867451289216
1.1666666666666667,0.8147135978871773,0.16206057846052768
1.2,0.8677704959713091,0.24847146246275428
1.2333333333333336,0.7523961722390672,0.18409460524373558
1.2666666666666666,0.9222797840135064,0.3860776898903962
1.3,1.0239628899525608,0.3682474352105872
1.3333333333333333,0.9115576201685726,0.47888177351992034
1.3666666666666667,0.9712878049270462,0.4335686577327166
1.4000000000000001,1.0557328561883894,0.46250763929680905
1.4333333333333333,1.0577211049010877,0.40549521060662563
1.4666666666666666,1.0458669384723316,0.44471759270554817
1.5,0.9659857862640899,0.22005685750524862
1.5333333333333332,1.1912808009495737,0.46604954694555345
1.5666666666666669,0.8746427842267951,0.20145536798201258
1.6,0.8860022573334675,0.2826631385388114
1.6333333333333333,0.8968833385772406,0.23944679042866235
1.6666666666666667,0.9491437663716297,0.23475436129711014
1.7,0.7443117626371357,0.23504978007522268
1.7333333333333336,0.9507611204636887,0.26408873791660964
1.7666666666666666,0.7481296880807596,0.22265668373713982
1.8,0.9518928511129812,0.1994946405506385
1.8333333333333333,0.9925845330983127,0.30043529515754896
1.8666666666666667,1.0370395967182509,0.3381318047746278
1.9000000000000001,0.9147994252407992,0.23364728564816312
1.9333333333333333,1.0327631701461373,0.3519683552589631
1.9666666666666666,0.8697700845625814,0.26805434266457373
2.0,0.7438076000015306,0.146213850051051
2.033333333333333,0.7738862965578341,0.11792072151033693
2.0666666666666664,0.9908326741733178,0.39146284009404425
2.1,0.8930845424706443,0.2951424010061477
2.1333333333333337,0.6541701368489674,0.02935016277643504
2.1666666666666665,1.1531695452100703,0.5610707672952181
2.2,1.0800462953040486,0.2777812081425591
2.2333333333333334,1.0417773274553443,0.2149905680240381
2.2666666666666666,1.2788275880665072,0.523329206002239
2.3000000000000003,1.176860229593982,0.2238747693925167
2.3333333333333335,1.0507616285342742,0.31242517449817375
2.3666666666666667,0.9023753769645159,0.17648085462715357
2.4,1.346291201783626,0.4893481170394303
2.433333333333333,1.0068763578513502,0.21135619799676122
2.4666666666666672,0.8955445270895245,0.16965813996484683
2.5,0.8054188195407782,0.19321450528842285
2.533333333333333,0.685236756895802,0.14270258073122635
2.5666666666666664,0.7774850866130888,0.14330832875634647
2.6,0.8856635930193812,0.1904691173880423
2.6333333333333337,1.1013627921806692,0.2843816957735181
2.6666666666666665,0.7495665347308609,0.13981918455778283
2.7,0.688839603971781,0.10701621183007907
2.7333333333333334,0.7021395872616784,0.115872752621465
2.7666666666666666,1.2139604606411198,0.39415517678186107
2.8000000000000003,0.6860029154456999,0.14615854574736165
2.8333333333333335,1.0199430576991317,0.23661548658251555
2.8666666666666667,0.792901624066583,0.26229183567762615
2.9,0.7091234733975975,0.18489858914946253
2.933333333333333,0.7144459231734008,0.1575782230272707
2.9666666666666672,0.7286311688163096,0.19541654737079778
3.0,0.73824115301167,0.20347539061793976
3.033333333333333,0.7473285756613351,0.23187760394791443
3.0666666666666664,0.7659367126295773,0.13886259858907013
3.1,0.7158910531638177,0.22828441937087432
3.1333333333333337,0.8040570702149972,0.3076069144676314
3.1666666666666665,0.7390009708693253,0.32543961546164074
3.2,0.6985699678629192,0.1418910191689181
3.2333333333333334,0.7689603370785778,0.1568492381394163
3.2666666666666666,0.8385088011814407,0.18260699936284844
3.3000000000000003,0.9100549433962765,0.19051735156224694
3.3333333333333335,0.7527356989287872,0.15649662855437482
3.3666666666666667,0.7281113717615213,0.12243605150110672
3.4,0.7602631123499285,0.13995965255614723
3.433333333333333,0.7916653311589643,0.19722338376057813
3.4666666666666672,0.740607858451421,0.10928146317690889
3.5,,
3.533333333333333,,
