,time_s,v_moy_alpha_0.7,v_moy_alpha_0.71,v_moy_alpha_0.72,v_moy_alpha_0.73,v_moy_alpha_0.74,v_moy_alpha_0.75,v_moy_alpha_0.76,v_moy_alpha_0.77,v_moy_alpha_0.78,v_moy_alpha_0.79,v_moy_alpha_0.8,v_moy_alpha_0.81,v_moy_alpha_0.82,v_moy_alpha_0.83,v_moy_alpha_0.84,v_moy_alpha_0.85,v_moy_alpha_0.86
10,0.3333333333333333,0.7902087836265566,0.8014974805355073,0.8127861774444581,0.824074874353409,0.8353635712623598,0.8466522681713107,0.8579409650802614,0.8692296619892123,0.8805183588981631,0.891807055807114,0.9030957527160647,0.9143844496250155,0.9256731465339663,0.936961843442917,0.9482505403518678,0.9595392372608187,0.9708279341697695
11,0.3666666666666666,0.7428738784790038,0.7534863624572753,0.7640988464355467,0.7747113304138182,0.7853238143920898,0.7959362983703613,0.8065487823486327,0.8171612663269042,0.8277737503051757,0.8383862342834472,0.8489987182617187,0.8596112022399902,0.8702236862182615,0.880836170196533,0.8914486541748046,0.902061138153076,0.9126736221313475
12,0.4,0.8012674913406374,0.8127141697883608,0.8241608482360842,0.8356075266838076,0.847054205131531,0.8585008835792542,0.8699475620269776,0.881394240474701,0.8928409189224245,0.9042875973701479,0.9157342758178713,0.9271809542655947,0.938627632713318,0.9500743111610414,0.9615209896087648,0.9729676680564882,0.9844143465042116
13,0.4333333333333333,0.7660913257598877,0.7770354875564575,0.7879796493530273,0.7989238111495972,0.809867972946167,0.8208121347427368,0.8317562965393067,0.8427004583358765,0.8536446201324464,0.8645887819290162,0.875532943725586,0.8864771055221559,0.8974212673187255,0.9083654291152954,0.9193095909118653,0.930253752708435,0.9411979145050049
14,0.4666666666666667,0.8172118248939515,0.8288862795352936,0.8405607341766358,0.852235188817978,0.8639096434593202,0.8755840981006624,0.8872585527420045,0.8989330073833467,0.9106074620246889,0.9222819166660311,0.9339563713073732,0.9456308259487154,0.9573052805900575,0.9689797352313996,0.9806541898727418,0.992328644514084,1.004003099155426
15,0.5,0.7852817916870118,0.7965001029968263,0.8077184143066407,0.8189367256164551,0.8301550369262697,0.8413733482360841,0.8525916595458986,0.8638099708557131,0.8750282821655275,0.886246593475342,0.8974649047851564,0.9086832160949709,0.9199015274047853,0.9311198387145997,0.9423381500244141,0.9535564613342287,0.9647747726440431
16,0.5333333333333333,0.8041348600387574,0.8156225008964539,0.8271101417541505,0.838597782611847,0.8500854234695436,0.8615730643272401,0.8730607051849366,0.8845483460426332,0.8960359869003297,0.9075236277580263,0.9190112686157228,0.9304989094734194,0.9419865503311158,0.9534741911888124,0.9649618320465089,0.9764494729042055,0.987937113761902
17,0.5666666666666667,0.7910436809062958,0.802344304919243,0.8136449289321901,0.8249455529451372,0.8362461769580842,0.8475468009710314,0.8588474249839785,0.8701480489969255,0.8814486730098726,0.8927492970228197,0.9040499210357669,0.9153505450487139,0.9266511690616609,0.937951793074608,0.949252417087555,0.9605530411005022,0.9718536651134493
18,0.6,0.7982338070869444,0.8096371471881865,0.8210404872894285,0.8324438273906706,0.8438471674919127,0.8552505075931547,0.8666538476943968,0.8780571877956389,0.889460527896881,0.900863867998123,0.9122672080993651,0.9236705482006072,0.9350738883018491,0.9464772284030912,0.9578805685043332,0.9692839086055753,0.9806872487068174
19,0.6333333333333333,0.7977815887928009,0.809178468632698,0.8205753484725952,0.8319722283124924,0.8433691081523895,0.8547659879922866,0.8661628678321839,0.877559747672081,0.8889566275119782,0.9003535073518754,0.9117503871917725,0.9231472670316697,0.9345441468715667,0.9459410267114639,0.9573379065513611,0.9687347863912582,0.9801316662311554
20,0.6666666666666666,0.7651124982833862,0.7760426768302917,0.7869728553771973,0.7979030339241028,0.8088332124710084,0.8197633910179138,0.8306935695648193,0.8416237481117249,0.8525539266586304,0.863484105205536,0.8744142837524415,0.885344462299347,0.8962746408462524,0.9072048193931579,0.9181349979400635,0.929065176486969,0.9399953550338745
21,0.7,0.7552116158008575,0.7660003531694412,0.7767890905380248,0.7875778279066085,0.7983665652751922,0.8091553026437759,0.8199440400123595,0.8307327773809433,0.841521514749527,0.8523102521181106,0.8630989894866943,0.873887726855278,0.8846764642238616,0.8954652015924452,0.9062539389610289,0.9170426763296127,0.9278314136981963
22,0.7333333333333333,0.7777002196311951,0.7888102227687837,0.7999202259063721,0.8110302290439606,0.8221402321815492,0.8332502353191377,0.8443602384567261,0.8554702415943147,0.8665802447319032,0.8776902478694917,0.8888002510070803,0.8999102541446687,0.9110202572822571,0.9221302604198457,0.9332402635574342,0.9443502666950226,0.9554602698326112
23,0.7666666666666666,0.7608304259777069,0.7716994320631028,0.7825684381484985,0.7934374442338944,0.8043064503192902,0.815175456404686,0.8260444624900819,0.8369134685754777,0.8477824746608735,0.8586514807462693,0.8695204868316652,0.8803894929170609,0.8912584990024567,0.9021275050878524,0.9129965111732483,0.9238655172586442,0.93473452334404
24,0.8,0.7822232537269593,0.7933978716373444,0.8045724895477296,0.8157471074581147,0.8269217253685,0.838096343278885,0.8492709611892701,0.8604455790996554,0.8716201970100405,0.8827948149204257,0.8939694328308108,0.9051440507411959,0.916318668651581,0.9274932865619661,0.9386679044723513,0.9498425223827364,0.9610171402931215
25,0.8333333333333334,0.7503140738010406,0.7610328462839127,0.7717516187667847,0.7824703912496567,0.7931891637325287,0.8039079362154007,0.8146267086982728,0.8253454811811448,0.8360642536640168,0.8467830261468888,0.8575017986297608,0.8682205711126328,0.8789393435955047,0.8896581160783767,0.9003768885612488,0.9110956610441208,0.9218144335269929
26,0.8666666666666667,0.7734836010932922,0.7845333668231964,0.7955831325531005,0.8066328982830048,0.8176826640129089,0.8287324297428131,0.8397821954727174,0.8508319612026215,0.8618817269325257,0.8729314926624299,0.8839812583923341,0.8950310241222382,0.9060807898521424,0.9171305555820465,0.9281803213119507,0.9392300870418548,0.9502798527717591
27,0.9,0.749628468990326,0.7603374471187592,0.7710464252471925,0.7817554033756257,0.792464381504059,0.8031733596324921,0.8138823377609253,0.8245913158893586,0.8353002940177918,0.8460092721462251,0.8567182502746583,0.8674272284030916,0.8781362065315247,0.8888451846599579,0.8995541627883912,0.9102631409168244,0.9209721190452577
28,0.9333333333333332,0.7464519610404968,0.7571155604839325,0.7677791599273682,0.7784427593708039,0.7891063588142395,0.7997699582576752,0.8104335577011109,0.8210971571445466,0.8317607565879822,0.842424356031418,0.8530879554748536,0.8637515549182893,0.8744151543617249,0.8850787538051605,0.8957423532485962,0.9064059526920318,0.9170695521354676
29,0.9666666666666668,0.7623751008510591,0.7732661737203599,0.7841572465896608,0.7950483194589616,0.8059393923282625,0.8168304651975633,0.8277215380668641,0.838612610936165,0.8495036838054658,0.8603947566747667,0.8712858295440675,0.8821769024133684,0.8930679752826691,0.90395904815197,0.9148501210212708,0.9257411938905717,0.9366322667598725
30,1.0,0.7326329598426821,0.7430991449832919,0.7535653301239016,0.7640315152645114,0.7744977004051211,0.7849638855457308,0.7954300706863406,0.8058962558269503,0.8163624409675602,0.8268286261081699,0.8372948112487797,0.8477609963893894,0.858227181529999,0.8686933666706088,0.8791595518112185,0.8896257369518283,0.900091922092438
31,1.0333333333333332,0.7352300019264222,0.7457332876682282,0.7562365734100343,0.7667398591518403,0.7772431448936463,0.7877464306354525,0.7982497163772585,0.8087530021190645,0.8192562878608706,0.8297595736026766,0.8402628593444826,0.8507661450862887,0.8612694308280946,0.8717727165699006,0.8822760023117067,0.8927792880535127,0.9032825737953187
32,1.0666666666666669,0.7182780718803405,0.7285391871929169,0.7388003025054932,0.7490614178180695,0.7593225331306458,0.7695836484432221,0.7798447637557984,0.7901058790683747,0.8003669943809509,0.8106281096935273,0.8208892250061036,0.8311503403186798,0.8414114556312561,0.8516725709438324,0.8619336862564086,0.872194801568985,0.8824559168815613
33,1.1,0.7761124763488767,0.7871997974395749,0.7982871185302731,0.8093744396209714,0.8204617607116697,0.8315490818023679,0.8426364028930662,0.8537237239837644,0.8648110450744627,0.8758983661651609,0.8869856872558591,0.8980730083465575,0.9091603294372556,0.9202476505279538,0.9313349716186521,0.9424222927093503,0.9535096138000485
34,1.1333333333333333,0.7221593356132509,0.7324758975505831,0.7427924594879152,0.7531090214252474,0.7634255833625795,0.7737421452999117,0.7840587072372439,0.794375269174576,0.8046918311119082,0.8150083930492403,0.8253249549865725,0.8356415169239046,0.8459580788612368,0.8562746407985689,0.8665912027359011,0.8769077646732333,0.8872243266105654
35,1.1666666666666667,0.768716455936432,0.7796981195926668,0.7906797832489015,0.8016614469051363,0.8126431105613711,0.8236247742176057,0.8346064378738405,0.8455881015300752,0.85656976518631,0.8675514288425448,0.8785330924987795,0.8895147561550143,0.900496419811249,0.9114780834674837,0.9224597471237185,0.9334414107799531,0.9444230744361879
36,1.2,0.7131887648105621,0.7233771757364273,0.7335655866622925,0.7437539975881577,0.7539424085140229,0.7641308194398881,0.7743192303657532,0.7845076412916184,0.7946960522174836,0.8048844631433488,0.815072874069214,0.8252612849950792,0.8354496959209443,0.8456381068468094,0.8558265177726746,0.8660149286985398,0.876203339624405
37,1.2333333333333334,0.7451229686737061,0.7557675825119019,0.7664121963500977,0.7770568101882935,0.7877014240264893,0.7983460378646852,0.808990651702881,0.8196352655410768,0.8302798793792726,0.8409244932174684,0.8515691070556642,0.8622137208938601,0.8728583347320558,0.8835029485702516,0.8941475624084474,0.9047921762466432,0.915436790084839
38,1.2666666666666666,0.7250897748470307,0.7354482002019884,0.745806625556946,0.7561650509119036,0.7665234762668611,0.7768819016218187,0.7872403269767764,0.7975987523317339,0.8079571776866915,0.8183156030416491,0.8286740283966068,0.8390324537515643,0.8493908791065218,0.8597493044614793,0.8701077298164369,0.8804661551713946,0.8908245805263522
39,1.3,0.7051140764951707,0.715187134730816,0.7252601929664613,0.7353332512021066,0.7454063094377519,0.7554793676733972,0.7655524259090425,0.7756254841446878,0.7856985423803331,0.7957716006159784,0.8058446588516237,0.815917717087269,0.8259907753229142,0.8360638335585595,0.8461368917942048,0.8562099500298501,0.8662830082654954
40,1.3333333333333333,0.6666305805444718,0.6761538745522498,0.685677168560028,0.6952004625678062,0.7047237565755844,0.7142470505833626,0.7237703445911408,0.7332936385989189,0.7428169326066971,0.7523402266144753,0.7618635206222535,0.7713868146300317,0.7809101086378097,0.7904334026455879,0.7999566966533661,0.8094799906611443,0.8190032846689225
41,1.3666666666666667,0.711756569981575,0.7219245209813118,0.7320924719810485,0.7422604229807853,0.7524283739805221,0.762596324980259,0.7727642759799958,0.7829322269797325,0.7931001779794693,0.8032681289792061,0.8134360799789428,0.8236040309786797,0.8337719819784164,0.8439399329781532,0.85410788397789,0.8642758349776267,0.8744437859773635
42,1.4,0.6985951706171035,0.7085751016259193,0.7185550326347351,0.7285349636435509,0.7385148946523666,0.7484948256611824,0.7584747566699982,0.768454687678814,0.7784346186876298,0.7884145496964455,0.7983944807052613,0.8083744117140771,0.8183543427228928,0.8283342737317085,0.8383142047405243,0.8482941357493401,0.8582740667581559
43,1.4333333333333331,0.6863721688985825,0.6961774855971338,0.7059828022956849,0.7157881189942361,0.7255934356927873,0.7353987523913385,0.7452040690898897,0.7550093857884409,0.764814702486992,0.7746200191855432,0.7844253358840945,0.7942306525826456,0.8040359692811967,0.8138412859797479,0.823646602678299,0.8334519193768503,0.8432572360754015
44,1.4666666666666666,0.6663099081516265,0.6758286211252211,0.6853473340988158,0.6948660470724105,0.7043847600460051,0.7139034730195998,0.7234221859931945,0.7329408989667892,0.7424596119403838,0.7519783249139785,0.7614970378875732,0.7710157508611678,0.7805344638347624,0.7900531768083571,0.7995718897819517,0.8090906027555465,0.8186093157291411
45,1.5,0.719644685268402,0.7299253236293792,0.7402059619903564,0.7504866003513335,0.7607672387123108,0.7710478770732879,0.7813285154342651,0.7916091537952423,0.8018897921562195,0.8121704305171966,0.8224510688781739,0.832731707239151,0.843012345600128,0.8532929839611053,0.8635736223220825,0.8738542606830596,0.8841348990440369
46,1.5333333333333332,0.6596596266031266,0.6690833355545999,0.678507044506073,0.6879307534575463,0.6973544624090195,0.7067781713604928,0.7162018803119661,0.7256255892634393,0.7350492982149126,0.7444730071663858,0.753896716117859,0.7633204250693323,0.7727441340208054,0.7821678429722787,0.791591551923752,0.8010152608752251,0.8104389698266984
47,1.5666666666666669,0.6762372615337372,0.6858977938413621,0.6955583261489869,0.7052188584566117,0.7148793907642366,0.7245399230718614,0.7342004553794862,0.7438609876871111,0.7535215199947358,0.7631820523023607,0.7728425846099856,0.7825031169176103,0.7921636492252351,0.8018241815328598,0.8114847138404847,0.8211452461481096,0.8308057784557343
48,1.6,0.6740449858903885,0.6836741999745369,0.6933034140586853,0.7029326281428337,0.7125618422269822,0.7221910563111306,0.731820270395279,0.7414494844794274,0.7510786985635758,0.7607079126477242,0.7703371267318726,0.779966340816021,0.7895955549001694,0.7992247689843178,0.8088539830684662,0.8184831971526146,0.828112411236763
49,1.6333333333333333,0.6555877894163131,0.6649533292651176,0.6743188691139221,0.6836844089627265,0.693049948811531,0.7024154886603355,0.71178102850914,0.7211465683579446,0.730512108206749,0.7398776480555534,0.749243187904358,0.7586087277531625,0.7679742676019669,0.7773398074507712,0.7867053472995758,0.7960708871483803,0.8054364269971848
50,1.6666666666666667,0.6600194520950318,0.6694483014106751,0.6788771507263184,0.6883060000419617,0.6977348493576051,0.7071636986732484,0.7165925479888917,0.7260213973045351,0.7354502466201783,0.7448790959358217,0.7543079452514649,0.7637367945671083,0.7731656438827516,0.7825944931983948,0.7920233425140382,0.8014521918296815,0.8108810411453248
51,1.7,0.6840683069229127,0.6938407113075257,0.7036131156921387,0.7133855200767518,0.7231579244613648,0.7329303288459779,0.7427027332305909,0.7524751376152039,0.762247541999817,0.7720199463844301,0.7817923507690431,0.7915647551536561,0.8013371595382691,0.8111095639228821,0.8208819683074952,0.8306543726921082,0.8404267770767213
52,1.7333333333333334,0.6501948330402375,0.659483330655098,0.6687718282699585,0.6780603258848191,0.6873488234996796,0.6966373211145402,0.7059258187294007,0.7152143163442612,0.7245028139591219,0.7337913115739824,0.7430798091888429,0.7523683068037035,0.7616568044185639,0.7709453020334245,0.780233799648285,0.7895222972631455,0.7988107948780061
53,1.7666666666666666,0.6412729908227921,0.650434033548832,0.6595950762748719,0.6687561190009118,0.6779171617269517,0.6870782044529915,0.6962392471790314,0.7054002899050713,0.7145613326311112,0.7237223753571511,0.732883418083191,0.7420444608092309,0.7512055035352707,0.7603665462613106,0.7695275889873505,0.7786886317133904,0.7878496744394303
54,1.8,0.6405061433315277,0.6496562310934066,0.6588063188552856,0.6679564066171646,0.6771064943790436,0.6862565821409226,0.6954066699028015,0.7045567576646805,0.7137068454265595,0.7228569331884385,0.7320070209503174,0.7411571087121964,0.7503071964740753,0.7594572842359543,0.7686073719978332,0.7777574597597122,0.7869075475215912
55,1.8333333333333333,0.6468005146980286,0.6560405220508575,0.6652805294036865,0.6745205367565155,0.6837605441093445,0.6930005514621734,0.7022405588150025,0.7114805661678314,0.7207205735206604,0.7299605808734894,0.7392005882263184,0.7484405955791474,0.7576806029319763,0.7669206102848053,0.7761606176376342,0.7854006249904633,0.7946406323432922
56,1.8666666666666667,0.6102662898302078,0.618984379684925,0.6277024695396424,0.6364205593943596,0.6451386492490768,0.6538567391037942,0.6625748289585114,0.6712929188132286,0.6800110086679458,0.6887290985226632,0.6974471883773804,0.7061652782320976,0.7148833680868149,0.7236014579415321,0.7323195477962494,0.7410376376509666,0.7497557275056839
57,1.9,0.6538408802747726,0.663181464278698,0.6725220482826233,0.6818626322865486,0.691203216290474,0.7005438002943993,0.7098843842983247,0.71922496830225,0.7285655523061753,0.7379061363101006,0.747246720314026,0.7565873043179513,0.7659278883218765,0.7752684723258019,0.7846090563297272,0.7939496403336526,0.8032902243375779
58,1.9333333333333331,0.6413174636363983,0.6504791416883469,0.6596408197402954,0.668802497792244,0.6779641758441926,0.6871258538961411,0.6962875319480896,0.7054492100000381,0.7146108880519867,0.7237725661039353,0.7329342441558838,0.7420959222078324,0.7512576002597808,0.7604192783117294,0.769580956363678,0.7787426344156265,0.7879043124675751
59,1.9666666666666663,0.5879935812950134,0.5963934895992279,0.6047933979034424,0.6131933062076569,0.6215932145118714,0.6299931228160859,0.6383930311203003,0.6467929394245149,0.6551928477287293,0.6635927560329439,0.6719926643371583,0.6803925726413728,0.6887924809455872,0.6971923892498016,0.7055922975540162,0.7139922058582306,0.7223921141624451
60,2.0,0.5958107528686524,0.6043223350524902,0.6128339172363282,0.621345499420166,0.629857081604004,0.6383686637878419,0.6468802459716797,0.6553918281555177,0.6639034103393555,0.6724149925231935,0.6809265747070313,0.6894381568908693,0.697949739074707,0.706461321258545,0.7149729034423828,0.7234844856262207,0.7319960678100587
61,2.033333333333333,0.631634689450264,0.6406580421566964,0.6496813948631287,0.6587047475695611,0.6677281002759934,0.6767514529824258,0.6857748056888582,0.6947981583952905,0.7038215111017229,0.7128448638081551,0.7218682165145875,0.7308915692210199,0.7399149219274521,0.7489382746338845,0.7579616273403168,0.7669849800467492,0.7760083327531816
62,2.0666666666666664,0.6494604570865631,0.6587384636163711,0.6680164701461792,0.6772944766759872,0.6865724832057952,0.6958504897356033,0.7051284962654113,0.7144065027952194,0.7236845093250275,0.7329625158548355,0.7422405223846436,0.7515185289144516,0.7607965354442595,0.7700745419740676,0.7793525485038757,0.7886305550336837,0.7979085615634918
63,2.1,0.5673950933218003,0.5755007375121117,0.5836063817024232,0.5917120258927346,0.599817670083046,0.6079233142733574,0.6160289584636689,0.6241346026539804,0.6322402468442918,0.6403458910346033,0.6484515352249147,0.6565571794152261,0.6646628236055374,0.6727684677958489,0.6808741119861603,0.6889797561764718,0.6970854003667832
64,2.1333333333333333,0.6312713316679,0.64028949354887,0.64930765542984,0.65832581731081,0.66734397919178,0.6763621410727501,0.68538030295372,0.69439846483469,0.7034166267156601,0.71243478859663,0.7214529504776,0.7304711123585701,0.73948927423954,0.74850743612051,0.75752559800148,0.76654375988245,0.77556192176342
65,2.1666666666666665,0.6102635235786438,0.6189815739154816,0.6276996242523194,0.6364176745891571,0.6451357249259949,0.6538537752628327,0.6625718255996704,0.6712898759365082,0.680007926273346,0.6887259766101838,0.6974440269470216,0.7061620772838594,0.7148801276206971,0.7235981779575348,0.7323162282943726,0.7410342786312104,0.7497523289680481
66,2.2,0.588671908736229,0.5970815074324608,0.6054911061286926,0.6139007048249245,0.6223103035211563,0.6307199022173882,0.6391295009136201,0.6475390996098519,0.6559486983060837,0.6643582970023156,0.6727678956985474,0.6811774943947793,0.6895870930910111,0.6979966917872429,0.7064062904834747,0.7148158891797066,0.7232254878759384
67,2.2333333333333334,0.6175416165590286,0.626363639652729,0.6351856627464295,0.6440076858401299,0.6528297089338303,0.6616517320275307,0.6704737551212311,0.6792957782149316,0.688117801308632,0.6969398244023324,0.7057618474960328,0.7145838705897333,0.7234058936834336,0.732227916777134,0.7410499398708343,0.7498719629645348,0.7586939860582352
68,2.2666666666666666,0.5919305530786514,0.600386703836918,0.6088428545951844,0.6172990053534508,0.6257551561117173,0.6342113068699837,0.6426674576282502,0.6511236083865166,0.6595797591447831,0.6680359099030495,0.6764920606613161,0.6849482114195825,0.6934043621778488,0.7018605129361153,0.7103166636943817,0.7187728144526482,0.7272289652109146
69,2.3,0.6053169125318527,0.6139642969965935,0.6226116814613343,0.6312590659260751,0.6399064503908157,0.6485538348555565,0.6572012193202973,0.6658486037850381,0.6744959882497789,0.6831433727145196,0.6917907571792603,0.7004381416440011,0.7090855261087418,0.7177329105734825,0.7263802950382233,0.7350276795029641,0.7436750639677048
70,2.333333333333333,0.6208349879980087,0.6297040592551232,0.6385731305122376,0.647442201769352,0.6563112730264664,0.6651803442835809,0.6740494155406953,0.6829184867978098,0.6917875580549241,0.7006566293120385,0.709525700569153,0.7183947718262674,0.7272638430833817,0.7361329143404961,0.7450019855976105,0.753871056854725,0.7627401281118393
71,2.3666666666666667,0.6390296884775161,0.6481586840271949,0.6572876795768737,0.6664166751265526,0.6755456706762314,0.6846746662259102,0.6938036617755889,0.7029326573252678,0.7120616528749466,0.7211906484246254,0.7303196439743043,0.739448639523983,0.7485776350736617,0.7577066306233405,0.7668356261730194,0.7759646217226982,0.785093617272377
72,2.4,0.6232596713304519,0.632163380920887,0.641067090511322,0.649970800101757,0.6588745096921921,0.6677782192826272,0.6766819288730621,0.6855856384634972,0.6944893480539323,0.7033930576443672,0.7122967672348023,0.7212004768252374,0.7301041864156723,0.7390078960061073,0.7479116055965424,0.7568153151869774,0.7657190247774124
73,2.433333333333333,0.6026983362436295,0.6113083124756813,0.6199182887077332,0.6285282649397851,0.6371382411718369,0.6457482174038888,0.6543581936359406,0.6629681698679925,0.6715781461000443,0.6801881223320962,0.6887980985641481,0.6974080747961999,0.7060180510282517,0.7146280272603035,0.7232380034923553,0.7318479797244073,0.7404579559564591
74,2.466666666666667,0.5983814091682434,0.606929715013504,0.6154780208587647,0.6240263267040254,0.6325746325492859,0.6411229383945466,0.6496712442398072,0.6582195500850678,0.6667678559303285,0.6753161617755891,0.6838644676208497,0.6924127734661103,0.7009610793113709,0.7095093851566315,0.7180576910018921,0.7266059968471528,0.7351543026924133
75,2.5,0.5989006133079529,0.6074563363552093,0.6160120594024658,0.6245677824497223,0.6331235054969788,0.6416792285442353,0.6502349515914918,0.6587906746387483,0.6673463976860047,0.6759021207332612,0.6844578437805177,0.6930135668277742,0.7015692898750305,0.710125012922287,0.7186807359695435,0.7272364590168,0.7357921820640565
76,2.533333333333333,0.6138046234846115,0.6225732609629632,0.6313418984413147,0.6401105359196664,0.6488791733980179,0.6576478108763696,0.6664164483547211,0.6751850858330728,0.6839537233114243,0.692722360789776,0.7014909982681276,0.7102596357464792,0.7190282732248306,0.7277969107031823,0.7365655481815339,0.7453341856598855,0.7541028231382371
77,2.5666666666666664,0.6173126134872436,0.62613136510849,0.6349501167297363,0.6437688683509827,0.652587619972229,0.6614063715934754,0.6702251232147217,0.6790438748359681,0.6878626264572144,0.6966813780784608,0.7055001296997071,0.7143188813209534,0.7231376329421997,0.731956384563446,0.7407751361846924,0.7495938878059387,0.7584126394271851
78,2.6,0.6344356255531312,0.6434989916324616,0.652562357711792,0.6616257237911225,0.670689089870453,0.6797524559497834,0.688815822029114,0.6978791881084444,0.7069425541877749,0.7160059202671053,0.7250692863464357,0.7341326524257662,0.7431960185050965,0.752259384584427,0.7613227506637574,0.7703861167430879,0.7794494828224183
79,2.6333333333333333,0.6079095286130904,0.6165939504504203,0.6252783722877502,0.63396279412508,0.6426472159624099,0.6513316377997398,0.6600160596370697,0.6687004814743995,0.6773849033117294,0.6860693251490593,0.6947537469863891,0.703438168823719,0.7121225906610489,0.7208070124983788,0.7294914343357086,0.7381758561730385,0.7468602780103684
80,2.6666666666666665,0.5827480874061585,0.5910730600833892,0.5993980327606201,0.607723005437851,0.6160479781150818,0.6243729507923126,0.6326979234695435,0.6410228961467743,0.6493478688240052,0.6576728415012361,0.6659978141784668,0.6743227868556977,0.6826477595329284,0.6909727322101593,0.6992977048873902,0.7076226775646209,0.7159476502418518
81,2.7,0.6312433286905289,0.6402610905289651,0.6492788523674012,0.6582966142058373,0.6673143760442735,0.6763321378827096,0.6853498997211457,0.6943676615595819,0.703385423398018,0.7124031852364542,0.7214209470748902,0.7304387089133264,0.7394564707517625,0.7484742325901986,0.7574919944286347,0.7665097562670709,0.775527518105507
82,2.7333333333333334,0.6038834409713745,0.6125103472709655,0.6211372535705567,0.6297641598701478,0.6383910661697388,0.6470179724693299,0.655644878768921,0.664271785068512,0.6728986913681031,0.6815255976676942,0.6901525039672852,0.6987794102668763,0.7074063165664672,0.7160332228660584,0.7246601291656495,0.7332870354652405,0.7419139417648316
83,2.7666666666666666,0.5895753664970398,0.5979978717327118,0.6064203769683838,0.6148428822040558,0.6232653874397278,0.6316878926753998,0.6401103979110718,0.6485329031467438,0.6569554083824158,0.6653779136180878,0.6738004188537599,0.6822229240894319,0.6906454293251038,0.6990679345607758,0.7074904397964478,0.7159129450321198,0.7243354502677918
