,time_s,v_moy_alpha_0.8,v_moy_alpha_0.81,v_moy_alpha_0.82,v_moy_alpha_0.83,v_moy_alpha_0.84,v_moy_alpha_0.85,v_moy_alpha_0.86,v_moy_alpha_0.87,v_moy_alpha_0.88
30,1.0,0.8372948112487797,0.8477609963893894,0.858227181529999,0.8686933666706088,0.8791595518112185,0.8896257369518283,0.900091922092438,0.9105581072330479,0.9210242923736576
31,1.0333333333333332,0.8402628593444826,0.8507661450862887,0.8612694308280946,0.8717727165699006,0.8822760023117067,0.8927792880535127,0.9032825737953187,0.9137858595371248,0.9242891452789308
32,1.0666666666666669,0.8208892250061036,0.8311503403186798,0.8414114556312561,0.8516725709438324,0.8619336862564086,0.872194801568985,0.8824559168815613,0.8927170321941376,0.9029781475067139
33,1.1,0.8869856872558591,0.8980730083465575,0.9091603294372556,0.9202476505279538,0.9313349716186521,0.9424222927093503,0.9535096138000485,0.9645969348907468,0.975684255981445
34,1.1333333333333333,0.8253249549865725,0.8356415169239046,0.8459580788612368,0.8562746407985689,0.8665912027359011,0.8769077646732333,0.8872243266105654,0.8975408885478976,0.9078574504852297
35,1.1666666666666667,0.8785330924987795,0.8895147561550143,0.900496419811249,0.9114780834674837,0.9224597471237185,0.9334414107799531,0.9444230744361879,0.9554047380924227,0.9663864017486574
36,1.2,0.815072874069214,0.8252612849950792,0.8354496959209443,0.8456381068468094,0.8558265177726746,0.8660149286985398,0.876203339624405,0.8863917505502702,0.8965801614761354
37,1.2333333333333334,0.8515691070556642,0.8622137208938601,0.8728583347320558,0.8835029485702516,0.8941475624084474,0.9047921762466432,0.915436790084839,0.9260814039230348,0.9367260177612305
38,1.2666666666666666,0.8286740283966068,0.8390324537515643,0.8493908791065218,0.8597493044614793,0.8701077298164369,0.8804661551713946,0.8908245805263522,0.9011830058813097,0.9115414312362673
39,1.3,0.8058446588516237,0.815917717087269,0.8259907753229142,0.8360638335585595,0.8461368917942048,0.8562099500298501,0.8662830082654954,0.8763560665011407,0.886429124736786
40,1.3333333333333333,0.7618635206222535,0.7713868146300317,0.7809101086378097,0.7904334026455879,0.7999566966533661,0.8094799906611443,0.8190032846689225,0.8285265786767007,0.8380498726844788
41,1.3666666666666667,0.8134360799789428,0.8236040309786797,0.8337719819784164,0.8439399329781532,0.85410788397789,0.8642758349776267,0.8744437859773635,0.8846117369771004,0.8947796879768372
42,1.4,0.7983944807052613,0.8083744117140771,0.8183543427228928,0.8283342737317085,0.8383142047405243,0.8482941357493401,0.8582740667581559,0.8682539977669717,0.8782339287757873
43,1.4333333333333331,0.7844253358840945,0.7942306525826456,0.8040359692811967,0.8138412859797479,0.823646602678299,0.8334519193768503,0.8432572360754015,0.8530625527739526,0.8628678694725038
44,1.4666666666666666,0.7614970378875732,0.7710157508611678,0.7805344638347624,0.7900531768083571,0.7995718897819517,0.8090906027555465,0.8186093157291411,0.8281280287027357,0.8376467416763305
45,1.5,0.8224510688781739,0.832731707239151,0.843012345600128,0.8532929839611053,0.8635736223220825,0.8738542606830596,0.8841348990440369,0.894415537405014,0.9046961757659912
46,1.5333333333333332,0.753896716117859,0.7633204250693323,0.7727441340208054,0.7821678429722787,0.791591551923752,0.8010152608752251,0.8104389698266984,0.8198626787781716,0.8292863877296449
47,1.5666666666666669,0.7728425846099856,0.7825031169176103,0.7921636492252351,0.8018241815328598,0.8114847138404847,0.8211452461481096,0.8308057784557343,0.8404663107633592,0.8501268430709841
48,1.6,0.7703371267318726,0.779966340816021,0.7895955549001694,0.7992247689843178,0.8088539830684662,0.8184831971526146,0.828112411236763,0.8377416253209115,0.8473708394050599
49,1.6333333333333333,0.749243187904358,0.7586087277531625,0.7679742676019669,0.7773398074507712,0.7867053472995758,0.7960708871483803,0.8054364269971848,0.8148019668459893,0.8241675066947937
50,1.6666666666666667,0.7543079452514649,0.7637367945671083,0.7731656438827516,0.7825944931983948,0.7920233425140382,0.8014521918296815,0.8108810411453248,0.8203098904609681,0.8297387397766114
51,1.7,0.7817923507690431,0.7915647551536561,0.8013371595382691,0.8111095639228821,0.8208819683074952,0.8306543726921082,0.8404267770767213,0.8501991814613343,0.8599715858459474
52,1.7333333333333334,0.7430798091888429,0.7523683068037035,0.7616568044185639,0.7709453020334245,0.780233799648285,0.7895222972631455,0.7988107948780061,0.8080992924928666,0.8173877901077271
53,1.7666666666666666,0.732883418083191,0.7420444608092309,0.7512055035352707,0.7603665462613106,0.7695275889873505,0.7786886317133904,0.7878496744394303,0.7970107171654702,0.8061717598915101
54,1.8,0.7320070209503174,0.7411571087121964,0.7503071964740753,0.7594572842359543,0.7686073719978332,0.7777574597597122,0.7869075475215912,0.7960576352834702,0.8052077230453492
55,1.8333333333333333,0.7392005882263184,0.7484405955791474,0.7576806029319763,0.7669206102848053,0.7761606176376342,0.7854006249904633,0.7946406323432922,0.8038806396961212,0.8131206470489502
56,1.8666666666666667,0.6974471883773804,0.7061652782320976,0.7148833680868149,0.7236014579415321,0.7323195477962494,0.7410376376509666,0.7497557275056839,0.7584738173604012,0.7671919072151184
57,1.9,0.747246720314026,0.7565873043179513,0.7659278883218765,0.7752684723258019,0.7846090563297272,0.7939496403336526,0.8032902243375779,0.8126308083415031,0.8219713923454285
58,1.9333333333333331,0.7329342441558838,0.7420959222078324,0.7512576002597808,0.7604192783117294,0.769580956363678,0.7787426344156265,0.7879043124675751,0.7970659905195236,0.8062276685714722
59,1.9666666666666663,0.6719926643371583,0.6803925726413728,0.6887924809455872,0.6971923892498016,0.7055922975540162,0.7139922058582306,0.7223921141624451,0.7307920224666596,0.7391919307708741
60,2.0,0.6809265747070313,0.6894381568908693,0.697949739074707,0.706461321258545,0.7149729034423828,0.7234844856262207,0.7319960678100587,0.7405076499938965,0.7490192321777345
61,2.033333333333333,0.7218682165145875,0.7308915692210199,0.7399149219274521,0.7489382746338845,0.7579616273403168,0.7669849800467492,0.7760083327531816,0.7850316854596139,0.7940550381660463
62,2.0666666666666664,0.7422405223846436,0.7515185289144516,0.7607965354442595,0.7700745419740676,0.7793525485038757,0.7886305550336837,0.7979085615634918,0.8071865680932998,0.8164645746231078
63,2.1,0.6484515352249147,0.6565571794152261,0.6646628236055374,0.6727684677958489,0.6808741119861603,0.6889797561764718,0.6970854003667832,0.7051910445570947,0.7132966887474061
64,2.1333333333333333,0.7214529504776,0.7304711123585701,0.73948927423954,0.74850743612051,0.75752559800148,0.76654375988245,0.77556192176342,0.78458008364439,0.7935982455253601
65,2.1666666666666665,0.6974440269470216,0.7061620772838594,0.7148801276206971,0.7235981779575348,0.7323162282943726,0.7410342786312104,0.7497523289680481,0.7584703793048859,0.7671884296417237
66,2.2,0.6727678956985474,0.6811774943947793,0.6895870930910111,0.6979966917872429,0.7064062904834747,0.7148158891797066,0.7232254878759384,0.7316350865721702,0.7400446852684022
67,2.2333333333333334,0.7057618474960328,0.7145838705897333,0.7234058936834336,0.732227916777134,0.7410499398708343,0.7498719629645348,0.7586939860582352,0.7675160091519356,0.776338032245636
68,2.2666666666666666,0.6764920606613161,0.6849482114195825,0.6934043621778488,0.7018605129361153,0.7103166636943817,0.7187728144526482,0.7272289652109146,0.7356851159691811,0.7441412667274476
69,2.3,0.6917907571792603,0.7004381416440011,0.7090855261087418,0.7177329105734825,0.7263802950382233,0.7350276795029641,0.7436750639677048,0.7523224484324456,0.7609698328971863
70,2.333333333333333,0.709525700569153,0.7183947718262674,0.7272638430833817,0.7361329143404961,0.7450019855976105,0.753871056854725,0.7627401281118393,0.7716091993689538,0.7804782706260682
71,2.3666666666666667,0.7303196439743043,0.739448639523983,0.7485776350736617,0.7577066306233405,0.7668356261730194,0.7759646217226982,0.785093617272377,0.7942226128220558,0.8033516083717346
72,2.4,0.7122967672348023,0.7212004768252374,0.7301041864156723,0.7390078960061073,0.7479116055965424,0.7568153151869774,0.7657190247774124,0.7746227343678475,0.7835264439582825
73,2.433333333333333,0.6887980985641481,0.6974080747961999,0.7060180510282517,0.7146280272603035,0.7232380034923553,0.7318479797244073,0.7404579559564591,0.749067932188511,0.7576779084205628
74,2.466666666666667,0.6838644676208497,0.6924127734661103,0.7009610793113709,0.7095093851566315,0.7180576910018921,0.7266059968471528,0.7351543026924133,0.743702608537674,0.7522509143829347
75,2.5,0.6844578437805177,0.6930135668277742,0.7015692898750305,0.710125012922287,0.7186807359695435,0.7272364590168,0.7357921820640565,0.7443479051113129,0.7529036281585694
76,2.533333333333333,0.7014909982681276,0.7102596357464792,0.7190282732248306,0.7277969107031823,0.7365655481815339,0.7453341856598855,0.7541028231382371,0.7628714606165887,0.7716400980949403
77,2.5666666666666664,0.7055001296997071,0.7143188813209534,0.7231376329421997,0.731956384563446,0.7407751361846924,0.7495938878059387,0.7584126394271851,0.7672313910484314,0.7760501426696778
78,2.6,0.7250692863464357,0.7341326524257662,0.7431960185050965,0.752259384584427,0.7613227506637574,0.7703861167430879,0.7794494828224183,0.7885128489017488,0.7975762149810792
79,2.6333333333333333,0.6947537469863891,0.703438168823719,0.7121225906610489,0.7208070124983788,0.7294914343357086,0.7381758561730385,0.7468602780103684,0.7555446998476982,0.7642291216850281
80,2.6666666666666665,0.6659978141784668,0.6743227868556977,0.6826477595329284,0.6909727322101593,0.6992977048873902,0.7076226775646209,0.7159476502418518,0.7242726229190827,0.7325975955963135
81,2.7,0.7214209470748902,0.7304387089133264,0.7394564707517625,0.7484742325901986,0.7574919944286347,0.7665097562670709,0.775527518105507,0.7845452799439432,0.7935630417823792
82,2.7333333333333334,0.6901525039672852,0.6987794102668763,0.7074063165664672,0.7160332228660584,0.7246601291656495,0.7332870354652405,0.7419139417648316,0.7505408480644227,0.7591677543640137
83,2.7666666666666666,0.6738004188537599,0.6822229240894319,0.6906454293251038,0.6990679345607758,0.7074904397964478,0.7159129450321198,0.7243354502677918,0.7327579555034638,0.7411804607391358
84,2.8,0.6962849493026735,0.7049885111689569,0.7136920730352402,0.7223956349015237,0.7310991967678071,0.7398027586340905,0.7485063205003739,0.7572098823666573,0.7659134442329408
85,2.833333333333333,0.7140463027954103,0.722971881580353,0.7318974603652955,0.7408230391502381,0.7497486179351808,0.7586741967201234,0.767599775505066,0.7765253542900087,0.7854509330749513
86,2.8666666666666667,0.72389328289032,0.7329419489264489,0.7419906149625778,0.7510392809987069,0.7600879470348358,0.7691366130709648,0.7781852791070939,0.7872339451432229,0.7962826111793518
87,2.9,0.694966000556946,0.7036530755639078,0.7123401505708695,0.7210272255778314,0.7297143005847933,0.738401375591755,0.7470884505987169,0.7557755256056787,0.7644626006126405
88,2.933333333333333,0.716801854133606,0.7257618773102761,0.7347219004869461,0.7436819236636162,0.7526419468402862,0.7616019700169563,0.7705619931936264,0.7795220163702965,0.7884820395469666
89,2.966666666666667,0.6722466487884522,0.6806497318983079,0.6890528150081635,0.6974558981180191,0.7058589812278748,0.7142620643377304,0.7226651474475861,0.7310682305574417,0.7394713136672975
90,3.0,0.6942938804626466,0.7029725539684297,0.7116512274742127,0.7203299009799958,0.7290085744857788,0.7376872479915619,0.746365921497345,0.7550445950031281,0.7637232685089113
91,3.033333333333333,0.7574118375778198,0.7668794855475426,0.7763471335172653,0.785814781486988,0.7952824294567108,0.8047500774264336,0.8142177253961563,0.8236853733658791,0.8331530213356018
92,3.0666666666666664,0.7150156459808351,0.7239533415555955,0.7328910371303559,0.7418287327051163,0.7507664282798767,0.7597041238546373,0.7686418194293977,0.7775795150041581,0.7865172105789185
93,3.1,0.7320777397155763,0.7412287114620211,0.7503796832084657,0.7595306549549103,0.7686816267013551,0.7778325984477998,0.7869835701942445,0.7961345419406892,0.805285513687134
94,3.1333333333333333,0.6943944139480592,0.70307434412241,0.7117542742967606,0.7204342044711114,0.729114134645462,0.7377940648198128,0.7464739949941636,0.7551539251685143,0.7638338553428651
95,3.1666666666666665,0.7291953420639039,0.7383102838397028,0.7474252256155014,0.7565401673913003,0.765655109167099,0.7747700509428979,0.7838849927186966,0.7929999344944955,0.8021148762702942
96,3.2,0.7203909044265748,0.729395790731907,0.7384006770372391,0.7474055633425714,0.7564104496479035,0.7654153359532357,0.7744202222585679,0.7834251085639001,0.7924299948692323
97,3.2333333333333334,0.7401838903427124,0.7494361889719963,0.75868848760128,0.7679407862305639,0.7771930848598478,0.7864453834891318,0.7956976821184157,0.8049499807476996,0.8142022793769835
98,3.2666666666666666,0.7365050554275514,0.7457113686203958,0.7549176818132401,0.7641239950060845,0.7733303081989289,0.7825366213917733,0.7917429345846178,0.8009492477774621,0.8101555609703065
99,3.3,0.74964590549469,0.7590164793133736,0.7683870531320571,0.7777576269507408,0.7871282007694244,0.796498774588108,0.8058693484067917,0.8152399222254753,0.8246104960441589
