,time_s,v_moy_alpha_0.8,v_moy_alpha_0.81,v_moy_alpha_0.82,v_moy_alpha_0.83,v_moy_alpha_0.84,v_moy_alpha_0.85,v_moy_alpha_0.86,v_moy_alpha_0.87,v_moy_alpha_0.88
32,1.1,0.4675874093802439,0.473432251997497,0.47927709461475,0.48512193723200303,0.4909667798492561,0.4968116224665091,0.5026564650837622,0.5085013077010152,0.5143461503182682
33,1.1333333333333333,0.5070452096415843,0.5133832747621041,0.5197213398826238,0.5260594050031436,0.5323974701236635,0.5387355352441833,0.5450736003647031,0.5514116654852229,0.5577497306057427
34,1.1666666666666667,0.3910797736352428,0.39596827080568336,0.40085676797612385,0.4057452651465644,0.41063376231700494,0.4155222594874455,0.420410756657886,0.42529925382832656,0.4301877509987671
35,1.2,0.49394452149243123,0.5001188280110866,0.506293134529742,0.5124674410483974,0.5186417475670527,0.5248160540857082,0.5309903606043636,0.5371646671230189,0.5433389736416744
36,1.2333333333333336,0.4649421995999509,0.4707539770949503,0.47656575458994965,0.48237753208494905,0.48818930957994844,0.49400108707494783,0.4998128645699472,0.5056246420649466,0.511436419559946
37,1.2666666666666666,0.6338922820797463,0.6418159356057431,0.6497395891317399,0.6576632426577368,0.6655868961837336,0.6735105497097305,0.6814342032357272,0.6893578567617241,0.6972815102877209
38,1.3,0.6647805538605939,0.6730903107838513,0.6814000677071087,0.6897098246303661,0.6980195815536235,0.706329338476881,0.7146390954001384,0.7229488523233958,0.7312586092466532
39,1.3333333333333333,0.627013455610126,0.6348511238052525,0.6426887920003791,0.6505264601955056,0.6583641283906323,0.6662017965857588,0.6740394647808854,0.681877132976012,0.6897148011711386
40,1.3666666666666667,0.6349254947300412,0.6428620634141667,0.6507986320982921,0.6587352007824177,0.6666717694665432,0.6746083381506687,0.6825449068347942,0.6904814755189198,0.6984180442030453
41,1.4,0.7137739157722344,0.7226960897193874,0.7316182636665401,0.7405404376136931,0.749462611560846,0.7583847855079989,0.7673069594551519,0.7762291334023048,0.7851513073494578
42,1.4333333333333331,0.6671751697768771,0.6755148593990881,0.6838545490212989,0.6921942386435099,0.7005339282657208,0.7088736178879318,0.7172133075101428,0.7255529971323538,0.7338926867545648
43,1.4666666666666666,0.7281109613264832,0.7372123483430643,0.7463137353596452,0.7554151223762262,0.7645165093928072,0.7736178964093884,0.7827192834259694,0.7918206704425504,0.8009220574591315
44,1.5,0.5792089003325472,0.5864490115867041,0.5936891228408608,0.6009292340950178,0.6081693453491746,0.6154094566033314,0.6226495678574883,0.6298896791116451,0.637129790365802
45,1.5333333333333332,0.772784095649337,0.7824438968449537,0.7921036980405703,0.8017634992361871,0.8114233004318038,0.8210831016274205,0.8307429028230372,0.8404027040186539,0.8500625052142706
46,1.5666666666666669,0.5157755245305156,0.5222227185871471,0.5286699126437784,0.5351171067004099,0.5415643007570413,0.5480114948136727,0.5544586888703043,0.5609058829269357,0.5673530769835671
47,1.6,0.5491491086725844,0.5560134725309916,0.5628778363893989,0.5697422002478062,0.5766065641062135,0.5834709279646209,0.5903352918230281,0.5971996556814354,0.6040640195398428
48,1.6333333333333333,0.5058073487296552,0.5121299405887758,0.5184525324478965,0.5247751243070171,0.5310977161661379,0.5374203080252585,0.5437428998843792,0.5500654917435,0.5563880836026206
49,1.6666666666666667,0.4910702940384999,0.49720867271398117,0.5033470513894623,0.5094854300649436,0.5156238087404249,0.5217621874159061,0.5279005660913874,0.5340389447668686,0.5401773234423499
50,1.7,0.5338303139951187,0.5405031929200577,0.5471760718449966,0.5538489507699356,0.5605218296948745,0.5671947086198136,0.5738675875447525,0.5805404664696915,0.5872133453946305
51,1.7333333333333336,0.5567596173601291,0.5637191125771307,0.5706786077941323,0.5776381030111338,0.5845975982281355,0.5915570934451371,0.5985165886621387,0.6054760838791403,0.612435579096142
52,1.7666666666666666,0.4795737653632499,0.48556843743029054,0.4915631094973311,0.49755778156437175,0.5035524536314124,0.5095471256984531,0.5155417977654937,0.5215364698325343,0.527531141899575
53,1.8,0.47526871174222846,0.4812095706390063,0.4871504295357841,0.49309128843256195,0.4990321473293398,0.5049730062261177,0.5109138651228955,0.5168547240196734,0.5227955829164512
54,1.8333333333333333,0.6421218506463804,0.6501483737794602,0.6581748969125398,0.6662014200456197,0.6742279431786994,0.6822544663117791,0.6902809894448589,0.6983075125779387,0.7063340357110184
55,1.8666666666666667,0.6671728163254321,0.6755124765295001,0.6838521367335678,0.6921917969376358,0.7005314571417037,0.7088711173457716,0.7172107775498395,0.7255504377539074,0.7338900979579753
56,1.9,0.5185104759842561,0.5249918569340594,0.5314732378838625,0.5379546188336657,0.5444359997834689,0.5509173807332721,0.5573987616830753,0.5638801426328786,0.5703615235826818
57,1.9333333333333331,0.6620322342672882,0.6703076371956294,0.6785830401239703,0.6868584430523115,0.6951338459806525,0.7034092489089937,0.7116846518373348,0.7199600547656759,0.728235457694017
58,1.9666666666666663,0.5192346979571023,0.5257251316815661,0.5322155654060299,0.5387059991304937,0.5451964328549574,0.5516868665794212,0.558177300303885,0.5646677340283488,0.5711581677528126
59,2.0,0.4914941112474435,0.49763778763803657,0.5037814640286296,0.5099251404192225,0.5160688168098156,0.5222124932004087,0.5283561695910017,0.5344998459815948,0.5406435223721878
60,2.033333333333333,0.43736769268356207,0.4428347888421066,0.44830188500065105,0.4537689811591956,0.45923607731774013,0.46470317347628465,0.47017026963482916,0.47563736579337373,0.48110446195191825
61,2.0666666666666664,0.7407963003788822,0.7500562541336183,0.7593162078883542,0.7685761616430903,0.7778361153978263,0.7870960691525624,0.7963560229072983,0.8056159766620344,0.8148759304167704
62,2.1,0.5695231949500167,0.5766422348868918,0.583761274823767,0.5908803147606422,0.5979993546975174,0.6051183946343927,0.6122374345712679,0.619356474508143,0.6264755144450183
63,2.1333333333333337,0.3446960160576548,0.3490047162583755,0.35331341645909614,0.3576221166598168,0.3619308168605375,0.3662395170612582,0.3705482172619789,0.37485691746269956,0.3791656176634203
64,2.1666666666666665,0.9089217256138165,0.9202832471839892,0.9316447687541618,0.9430062903243345,0.9543678118945073,0.9657293334646799,0.9770908550348527,0.9884523766050254,0.9998138981751981
65,2.2,0.7165843557014365,0.7255416601477045,0.7344989645939723,0.7434562690402403,0.7524135734865083,0.7613708779327762,0.7703281823790442,0.7792854868253122,0.7882427912715801
66,2.2333333333333334,0.6771380747330674,0.6856023006672307,0.694066526601394,0.7025307525355573,0.7109949784697207,0.719459204403884,0.7279234303380474,0.7363876562722107,0.7448518822063741
67,2.2666666666666666,0.9616441382868235,0.9736646900154089,0.985685241743994,0.9977057934725794,1.0097263452011647,1.0217468969297498,1.0337674486583353,1.0457880003869204,1.0578085521155058
68,2.3000000000000003,0.7458748782422959,0.7551983142203246,0.7645217501983532,0.7738451861763819,0.7831686221544106,0.7924920581324393,0.801815494110468,0.8111389300884967,0.8204623660665255
69,2.333333333333333,0.7408756925027533,0.7501366386590378,0.759397584815322,0.7686585309716065,0.777919477127891,0.7871804232841754,0.7964413694404598,0.8057023155967442,0.8149632617530287
70,2.3666666666666667,0.6469421752950257,0.6550289524862135,0.6631157296774013,0.6712025068685891,0.679289284059777,0.6873760612509647,0.6954628384421525,0.7035496156333404,0.7116363928245282
71,2.4,0.9865067570094102,0.9988380914720278,1.0111694259346453,1.023500760397263,1.0358320948598807,1.0481634293224982,1.0604947637851159,1.0728260982477336,1.0851574327103513
72,2.433333333333333,0.6344226479627569,0.6423529310622914,0.6502832141618258,0.6582134972613602,0.6661437803608947,0.6740740634604292,0.6820043465599637,0.6899346296594981,0.6978649127590325
73,2.4666666666666672,0.5853775441186592,0.5926947634201424,0.6000119827216256,0.6073292020231088,0.614646421324592,0.6219636406260752,0.6292808599275586,0.6365980792290418,0.643915298530525
74,2.5,0.48969369785391886,0.4958148690770929,0.5019360403002668,0.5080572115234407,0.5141783827466148,0.5202995539697888,0.5264207251929628,0.5325418964161367,0.5386630676393107
75,2.533333333333333,0.3690648731534093,0.37367818406782694,0.3782914949822445,0.3829048058966621,0.3875181168110797,0.39213142772549736,0.396744738639915,0.4013580495543326,0.4059713604687502
76,2.5666666666666664,0.4405107406916595,0.44601712495030527,0.45152350920895096,0.4570298934675967,0.46253627772624245,0.4680426619848882,0.47354904624353394,0.4790554305021797,0.48456181476082544
77,2.6,0.49378796274443193,0.4999603122787374,0.5061326618130427,0.5123050113473481,0.5184773608816535,0.5246497104159589,0.5308220599502643,0.5369944094845697,0.5431667590188751
78,2.6333333333333337,0.6451063766960972,0.6531702064047984,0.6612340361134995,0.6692978658222007,0.677361695530902,0.6854255252396032,0.6934893549483044,0.7015531846570057,0.7096170143657069
79,2.6666666666666665,0.43264059190267173,0.4380485993014551,0.4434566067002385,0.4488646140990219,0.4542726214978053,0.45968062889658867,0.4650886362953721,0.4704966436941555,0.4759046510929389
80,2.7,0.3610161971476356,0.36552889961198104,0.37004160207632647,0.3745543045406719,0.3790670070050174,0.3835797094693628,0.38809241193370825,0.39260511439805373,0.39711781686239916
81,2.7333333333333334,0.40198576733917224,0.4070105894309119,0.4120354115226515,0.41706023361439115,0.4220850557061308,0.42710987779787046,0.4321346998896101,0.4371595219813498,0.44218434407308943
82,2.7666666666666666,0.7296290121773219,0.7387493748295385,0.7478697374817549,0.7569901001339714,0.766110462786188,0.7752308254384045,0.784351188090621,0.7934715507428376,0.8025919133950541
83,2.8000000000000003,0.3773934206350466,0.38211083839298465,0.3868282561509227,0.3915456739088608,0.3962630916667989,0.40098050942473695,0.40569792718267506,0.41041534494061316,0.4151327626985512
84,2.833333333333333,0.6000090474738873,0.6075091605673109,0.6150092736607344,0.622509386754158,0.6300094998475816,0.6375096129410052,0.6450097260344287,0.6525098391278523,0.660009952221276
85,2.8666666666666667,0.5190126430430112,0.5255003010810488,0.5319879591190864,0.538475617157124,0.5449632751951616,0.5514509332331993,0.557938591271237,0.5644262493092747,0.5709139073473123
86,2.9,0.417348923791408,0.42256578533880057,0.4277826468861931,0.43299950843358576,0.43821636998097835,0.44343323152837094,0.44865009307576353,0.4538669546231561,0.4590838161705488
87,2.933333333333333,0.365675112554396,0.370246051461326,0.3748169903682559,0.37938792927518583,0.3839588681821158,0.3885298070890457,0.39310074599597566,0.39767168490290566,0.4022426238098356
88,2.9666666666666672,0.46119184387285306,0.4669567419212637,0.4727216399696743,0.478486538018085,0.4842514360664956,0.4900163341149063,0.495781232163317,0.5015461302117277,0.5073110282601383
89,3.0,0.4685885654591198,0.47444592252735884,0.48030327959559777,0.48616063666383674,0.4920179937320758,0.49787535080031475,0.5037327078685537,0.5095900649367928,0.5154474220050318
90,3.033333333333333,0.4583134188703465,0.46404233660622585,0.4697712543421051,0.47550017207798445,0.48122908981386375,0.4869580075497431,0.49268692528562247,0.49841584302150177,0.5041447607573811
91,3.0666666666666664,0.33408521421016524,0.3382612793877923,0.3424373445654193,0.3466134097430464,0.35078947492067347,0.35496554009830056,0.3591416052759276,0.3633176704535547,0.36749373563118176
92,3.1,0.4524023486523636,0.4580573780105182,0.4637124073686727,0.46936743672682724,0.4750224660849818,0.4806774954431363,0.48633252480129086,0.49198755415944545,0.4976425835176
93,3.1333333333333337,0.473564011514903,0.4794835616588393,0.48540311180277557,0.4913226619467118,0.4972422120906481,0.5031617622345844,0.5090813123785207,0.515000862522457,0.5209204126663933
94,3.1666666666666665,0.426707584487833,0.43204142929393097,0.4373752741000288,0.44270911890612674,0.44804296371222463,0.45337680851832257,0.45871065332442046,0.4640444981305184,0.46937834293661634
95,3.2,0.41995759351512857,0.42520706343406767,0.43045653335300677,0.43570600327194586,0.44095547319088496,0.44620494310982406,0.4514544130287632,0.4567038829477023,0.4619533528666414
96,3.2333333333333334,0.46386980476570616,0.4696681773252775,0.47546654988484877,0.4812649224444201,0.4870632950039914,0.49286166756356276,0.4986600401231341,0.5044584126827054,0.5102567852422767
97,3.2666666666666666,0.48851803955704426,0.4946245150515073,0.5007309905459703,0.5068374660404333,0.5129439415348964,0.5190504170293595,0.5251568925238226,0.5312633680182856,0.5373698435127486
98,3.3000000000000003,0.49207127586311805,0.498222166811407,0.5043730577596959,0.5105239487079849,0.5166748396562739,0.5228257306045628,0.5289766215528519,0.5351275125011409,0.5412784034494298
99,3.333333333333333,0.4158568252022378,0.4210550355172658,0.42625324583229374,0.43145145614732167,0.43664966646234965,0.44184787677737764,0.4470460870924056,0.4522442974074336,0.4574425077224616
100,3.3666666666666667,0.4221503327325346,0.4274272118916913,0.4327040910508479,0.4379809702100046,0.4432578493691613,0.448534728528318,0.45381160768747464,0.45908848684663134,0.46436536600578804
101,3.4,0.45048436301065575,0.45611541754828894,0.4617464720859221,0.4673775266235553,0.4730085811611885,0.4786396356988217,0.4842706902364549,0.4899017447740881,0.4955327993117213
102,3.433333333333333,0.4817553588184777,0.4877773008037087,0.49379924278893955,0.49982118477417053,0.5058431267594016,0.5118650687446326,0.5178870107298634,0.5239089527150944,0.5299308947003254
103,3.4666666666666672,0.3839736269771191,0.38877329731433313,0.39357296765154703,0.39837263798876105,0.40317230832597506,0.407971978663189,0.41277164900040303,0.41757131933761704,0.422370989674831
104,3.5,,,,,,,,,
105,3.533333333333333,,,,,,,,,
